,Produto,Preço Base,Preço Final
37,BACON TROPEIRA CUBO 200G,6.99,6.99
38,PATINHO BOVINO 600G,25.67,25.67
39,MUSCULO BOVINO 600G,17.14,17.14
40,LINGUIÇA CARAPRETA COSTELA BOVINA PACOTE 300G,13.9,13.9
41,PEITO DE FRANGO A GRANEL 1KG,18.68,18.68
42,FIGADO BOVINO 600G,9.88,9.88
43,LINGUIÇA PERDIGAO PAIO 370G,12.99,12.99
44,MAÇA DE PEITO 600G,19.78,19.78
45,TOUCINHO MAGRO 1KG,14.27,14.27
46,FRALDINHA BOVINA 600G,26.33,26.33
47,LINGUIÇA SADIA TOSCANA 950G R.LTOSP,35.09,35.09
48,PEIXE FILE CAÇÃO BUONA PESCA 500G,19.9,19.9
49,COPA FRIMESA CURADA 1KG,88.9,88.9
50,ALCATRA BOVINA 600G,26.33,26.33
51,CARRÉ SUINO 600G,8.88,8.88
52,CARNE BOVINA MAMINHA NOVILHA FRISA 600g,42.17,42.17
53,COXA COM SOBRECOXA FRANGO RESFRIADO 1KG,14.28,14.28
54,CARNE BOVINA ANGUS FLAT IRON 600G,65.99,65.99
55,KIT FEIJOADA MM 800G,26.9,26.9
56,PERNIL SUINCO FATIADO TEMPERADO COM OSSO E PELE KG,28.38,28.38
57,CARNE BOVINA PALETA BANDEIJA,37.29,37.29
58,CARPACCIO DE CARNE BOVINA ANGUS CARAPRETA 200G,24.09,24.09
59,CONTRA FILÉ BOVINO 600G,32.27,32.27
60,CORACÃO FRANGO PIF PAF BANDEJA 1KG,32.9,32.9
61,PERNIL SUINO SEM OSSO 600G,11.21,11.21
62,BIG CHICKEN PERDIGAO 1KG,28.9,28.9
63,PEIXE SAITH TP.BACALHAU 7/9 / 10/12,64.9,64.9
64,BACON SAUDALI 200G CUBO,6.99,6.99
65,PEIXE CAVALINHA INTEIRA PLANALTO 800G CONGELADA,11.98,11.98
66,FRANGO SADIA CONGELADO ORGANICO KG,14.59,14.59
67,PEIXE FILE TILAPIA NATUPEIXE 800G,37.9,37.9
68,C.BOV.CONT.FILE GRILL,65.89,65.89
69,LOMBO SUINO 600G,13.79,13.79
70,PEIXE FILÉ TILÁPIA BEM FRESCO SELEÇÃO DO CHEF 800G,46.9,46.9
71,STEAK SEARA 100G TRAD,2.29,2.29
72,LINGUIÇA SADIA SUINA,16.48,16.48
73,MINI CHICKEN PERDIGÃO 1KG FRANGO CONGELADO,23.99,23.99
74,PICANHA SUINA QUALITY (SAUDALI),30.69,30.69
75,PICANHA SUINCO TEMP,32.89,32.89
76,PEITO FGO.PIF PAF DEF.,37.9,37.9
77,PEIXE ISCA TILÁPIA BEM FRESCO PEDAÇOS 300G,10.98,10.98
78,PEITO FRANGO TROPEIRA 300G DESFIADO DEFUMADO,12.99,12.99
79,PEIXE FILE MERLUZA ARGENTINA PLANALTO 500G CONGELADO,21.98,21.98
80,FILE PEITO FGO PIF PAF BD.1K,27.9,27.9
81,LOMBO ADELL DEFUM,31.79,31.79
82,PALETA BOVINA 600G,17.57,17.57
83,LINGUIÇA IMPERATRIZ TIPO CALABRESA GROSSA,18.66,18.66
84,MEIO ASA PERDIGAO 1K,18.99,18.99
85,CARNE MOIDA PIF PAF VEGETAL 270G,21.89,21.89
86,LINGUIÇA MM QUEIJO COALHO 500G,21.89,21.89
87,FILEZINHO DE FRANGO RIVELLI SASSAME UNID,21.9,21.9
88,LINGUIÇA SAUDALI PERNIL 1KG FINA,22.9,22.9
89,KIT PAELLA BOM PEIXE 500G,89.9,89.9
90,CARNE BOVINA ANGUS TIBONE,115.39,115.39
91,STEAK SADIA FRANGO 100G,3.07,3.07
92,FILEZINHO DE PEITO FRANGO PERDIGÃO BANDEIJA 1K,23.9,23.9
93,COXÃO MOLE ANGUS 600G,29.99,29.99
94,STEAK SEARA QUEIJO 100G,2.29,2.29
95,TEKITOS SEARA 300G,11.99,11.99
96,ASA FGO.PCT.KG,15.38,15.38
97,FILÉ TILÁPIA GARCIA 400G,15.98,15.98
98,PALETA MOÍDA PIF PAF 500G,17.9,17.9
99,BACON PERDIGÃO 250G DEFUMADO FATIADO,18.59,18.59
100,COXINHA DA ASA FRANGO RESFRIADA BANDEJA,21.89,21.89
101,COSTELA SUINCO PASSARINHO TEMPERADA 1K,21.9,21.9
102,PEIXE FILE TILAPIA PESCA NOBRE 400G,21.9,21.9
103,CORACAO CONGELADO SEARA PCT.1K,25.9,25.9
104,ALCATRA SUINA SAUDALI,29.59,29.59
105,BOLINHO BACALHAU RIBERALVES 360G,35.9,35.9
106,CAMARÃO BEM FRESCO DESCASCADO 71/90 400G,49.9,49.9
107,CARNE BOVINA FRALDINHA PREMIUM 600G,72.49,72.49
108,PALETA CORDEIRO 600G,87.89,87.89
109,MINI CHICKEN PERDIGAO 275G TRAD,11.76,11.76
110,PEIXE FILEZ.TAMBAQUI ZALTANA 400G,13.98,13.98
111,PEIXE CAVALINHA INT.NATUPEIXE PCTE 1K,14.28,14.28
112,C.SUIN.MASCARA C/ORELHA SALG,16.98,16.98
113,LINGUIÇA TROPEIRA SUINA 350G APERITIVO,17.49,17.49
114,LINGUA SALG,17.9,17.9
115,PEITO FRANGO RESFRIADO BANDEJA,19.69,19.69
116,CHÃ DE FORA 600G,21.76,21.76
117,FILE PEITO FGO SADIA 1K TEMP.IQF FIPFS,21.9,21.9
118,COSTELINHA SUINA 1KG,21.97,21.97
119,LINGUIÇA P.PAF SUINA 1KG,23.9,23.9
120,AUROGGETS AURORA 1KG CROC,26.9,26.9
121,TOUCINHO SAUDALI BARRIGA,29.59,29.59
122,PEIXE DOURADA POSTA NATUPEIXE PACOTE 800G,32.9,32.9
123,C.BOV.CUPIM PREMIUM 600G,65.89,65.89
124,"PICANHA BOVINA ESPECIAL TRAD. TOP A 1,2KG UNID",76.89,76.89
125,PEIXE RIBERALVES BACALHAU POSTA 800G MOR,99.9,99.9
126,C.SUIN.SUAM,6.58,6.58
127,LINGUIÇA MM PERNIL 500G,13.99,13.99
128,PERNIL SUINO COM OSSO COM PELE 1KG,16.48,16.48
129,LINGUIÇA MM SUINA TOSCANA,16.9,16.9
130,MEIO ASA FRANGO GRANEL,18.67,18.67
131,FILEZ.PEITO FGO.PERDIGAO 800G FZNIPP,19.9,19.9
132,LINGUIÇA SAUDALI SAUDALITA,25.28,25.28
133,TEKITOS SEARA 1KG,25.9,25.9
134,AUROGGETS AURORA 1KG QUEIJO,26.9,26.9
135,C.SUIN.COSTELA SALG,27.39,27.39
136,PEIXE SURUBIM POSTA NATUPEIXE 800G,34.98,34.98
137,CARNE DE SOL PLENA COXÃO DURO KG,42.9,42.9
138,PEITO PERU SADIA DEF.LIGHT PPSL,72.49,72.49
139,CARNE BOVINA CHORIZO PREMIUM,76.89,76.89
140,LOMBO BACALHAU RIBERALVES DESS.1K MOHUA,189.9,189.9
141,STEAK RESENDE 100G TRAD,2.19,2.19
142,STEAK PERDIGAO FGO.100G RECH,5.49,5.49
143,GALINHA CONG.GORDA,7.98,7.98
144,BACON SUINCO CUBO 250G,8.99,8.99
145,"FRANGO CONGELADO 2,200KG UNID",9.65,9.65
146,CAMARÃO BEM FRESCO CINZA COZIDO INTEIRO 100/120 200G,9.98,9.98
147,SOBRECOXA FRANGO 1KG,10.98,10.98
148,LINGUIÇA MARIA ROSA ESPECIAL 1KG,15.98,15.98
149,FRANGO CAIP.NHO BENTO,17.9,17.9
150,LINGUIÇA MM SUINA DEFUMADA 500G,18.59,18.59
151,LINGUIÇA PERDIGÃO MISTA FRESCAL 1KG,18.67,18.67
152,LINGUIÇA MM TOSCANA 700G,19.69,19.69
153,FILE PEITO FRANGO CAIPIRA NHO BENTO BANDEJA 600G,19.9,19.9
154,PEIXE FILE MERLUZA ARG.NATUPEIXE 500G,21.98,21.98
155,LINGUIÇA MM SUINA FINA,22.9,22.9
156,PEIXE PIRAMUT.POSTA S/P NATUPEIXE 800G,24.9,24.9
157,CARNE BOVINA ANGUS PEITO 600G,25.81,25.81
158,BIG CHICKEN PERDIGAO 1K QUEIJO,28.9,28.9
159,LINGUIÇA ARG CORDEIRO 500G,32.9,32.9
160,PEITO PERDIGÃO DEFUMADO KG,37.9,37.9
161,"PICANHA FATIADA 1,2KG UNID",43.98,43.98
162,CARNE BOVINA MAMINHA GRILL ESPECIAL,53.79,53.79
163,PEITO PERU SEARA DEFUMADO,96.69,96.69
164,CARNE BOVINA ANGUS FRALDINHA,104.9,104.9
165,FRANGO RESFRIAGO A GRANEL 2.200 UNID,10.98,10.98
166,LINGUIÇA TROPEIRA SUINA 350G,11.99,11.99
167,PEIXE KANI COSTA SUL 200G,11.99,11.99
168,PEIXE PESCADA Q-PESCADOS S/C 500G EVICERADA,13.98,13.98
169,PEIXE SARINHA NATUPEIXE INTEIRA PACOTE 1K,13.98,13.98
170,LOMBO TROPEIRA 400G TP.CANADENSE,16.9,16.9
171,LOMBO SUINO CONG,17.36,17.36
172,FILE PEITO FRANGO RIVELLI PREMIUM BANDEJA 1K,18.78,18.78
173,COXINHA E MEIO ASA SADIA 400G APIM,18.9,18.9
174,SOBRECOXA PIF PAF 1K,18.9,18.9
175,CAMARAO COSTA SUL 400G VERM,19.9,19.9
176,ASA PERU CONGELADA KG,22.9,22.9
177,COSTELINHA SAUDALI SUINA A PASSAR.1K,24.9,24.9
178,FRALDINHA SUINA GRILL SAUDALI,28.38,28.38
179,LOMBO SAUDALI TEMP,28.49,28.49
180,LINGUIÇA MISTA DEF.TROPEIRO LTCF,32.9,32.9
181,LINGUIÇA CERATTI COM CHIMICHURRI 500G,35.09,35.09
182,PEIXE ANEIS LULA BOM PEIXE 400G,37.9,37.9
183,LINGUIÇA TROPEIRA FGO.FINA LFC,41.69,41.69
184,CARNE DE SOL PLENA COXÃO MOLE KG,43.9,43.9
185,JOELHO/PE DEFUM,52.9,52.9
186,PEIXE BACALHAU TP DESF,69.9,69.9
187,"PICANHA BOVINA GRILL ESPECIAL 1,2KG UNID",104.39,104.39
188,SOBRE FGO.2KG,6.59,6.59
189,PEIXE KANI KAMA FRESCATTO 200G,7.98,7.98
190,FIGADO FRANGO RIVELLI CONGELADO BANDEJA 1KG,7.99,7.99
191,PAFITOS PIF PAF 300G,8.79,8.79
192,LINGUIÇA SAUDALI SUINA 600G,9.89,9.89
193,MOELA SEARA BD 1KG,11.99,11.99
194,CARNE MOIDA TUDOBOM 500G,12.98,12.98
195,COXINHA DA ASA BIG FRANGO TEMPERADO KG,13.99,13.99
196,COXA FRANGO PIF PAF 1K IQF,14.59,14.59
197,SOBRECOXA PERDIGAO NA BRASA 800G M.CHIM,14.99,14.99
198,COXA SADIA 1K ZIP,15.9,15.9
199,COXA SADIA BANDEJA 1K,15.9,15.9
200,ISCAS FGO.SADIA 300G TRAD,15.9,15.9
201,COXINHA ASA FGO SADIA 400G EMP.CASASD,17.9,17.9
202,CARNE BOVINA ANGUS MÚSCULO 600G,19.72,19.72
203,CARNE BOVINA LÍNGUA 600G,20.79,20.79
204,FILE PEITO FRANGO CONGELADO PACOTE KG,20.89,20.89
205,C.SUIN.PALETA SALG,21.9,21.9
206,PEIXE FILÉ PIRAMUTABA BEM FRESCO 600G,23.9,23.9
207,PEIXE FILE TILAPIA TRES MARIAS 500G,26.9,26.9
208,CARNE BOVINA ARANHA EMBALADO KG,32.89,32.89
209,PERNIL SAUDALI TEMP.S/OSSO,37.29,37.29
210,PEIXE FILE COSTA SUL LINGUADO 500G,39.9,39.9
211,CARNE BOVINA MAMINHA PECA EMB,51.59,51.59
212,C.BOV.FILE MIGNON,69.98,69.98
213,CARNE BOVINA ANGUS BANANINHA,83.38,83.38
214,CARNE BOVINA ANGUS PICANHA EMBALADO KG,175.89,175.89
215,COXA COM SOBRECOXA RIVELLI 800G SUPER FACIL,12.99,12.99
216,NUGGETS SADIA 300G FGO.CROC,13.19,13.19
217,LINGUIÇA COZINHA PREM. CHURRASCO 1KG,14.27,14.27
218,SOBRECOXA SADIA 1K FRSB,14.99,14.99
219,MOELA FGO.GRANEL,15.38,15.38
220,ISCAS FGO.SADIA 300G PIC,15.9,15.9
221,CAMARÃO BEM FRESCO S/CABEÇA 71/90 200G,17.9,17.9
222,COXINHA ASA PERDIGAO ASSA FAC.1KG,17.9,17.9
223,PEIXE FILE PESCADA Q-PESCADOS GO 500G ESPALMADA,17.98,17.98
224,COXA COM SOBRECOXA RIVELLI 1KG DESOSSADA BANDEJA,18.9,18.9
225,COSTELINHA PETISCO PIF PAF 800G,19.9,19.9
226,FILE PEITO FGO.PERDIGAO 800G FPEIPP,19.9,19.9
227,FILE PEITO FRANGO RIVELLI 800G SUPER FACIL,19.9,19.9
228,MEIO ASA RIVELLI PCT IQF 800G,19.9,19.9
229,FILEZ.PEITO FGO SADIA BD.1K PFWB,21.9,21.9
230,PEIXE LOMBARIZINHO NATUPEIXE 500G,21.9,21.9
231,FRANGO PERDIGAO 800G PARMEGIANA,27.39,27.39
232,FILEZ.PEITO FGO PIF PAF 700G EMPANADO,27.9,27.9
233,CARNE BOVINA ANGUS PATINHO 600G,28.31,28.31
234,ALCATRA SUINCO SUINO TEMP,28.38,28.38
235,COSTELINHA SAUDALI SUINA GRILL,29.59,29.59
236,JOELHO ADELL DEFUM,32.89,32.89
237,CARNE BOVINA BANANINHA KG,32.98,32.98
238,CARNE BOVINA ANGUS STEAK PALETA 600G,39.53,39.53
239,CARNE BOVINA ANCHO GRILL ESPECIAL,54.89,54.89
240,CARNE BOVINA PICANHA PREMIUM 600G,72.53,72.53
241,CARNE BOVINA ANGUS CHORIZO,109.89,109.89
242,SAMBIQUIRA FGO.1KG,8.49,8.49
243,C.SUIN.PE,9.89,9.89
244,FILE PEITO FGO PIF PAF 400G CUBOS,9.99,9.99
245,MINI CHICKEN PERDIGAO 275G QUEIJO,11.76,11.76
246,SOBRECOXA RIVELLI 800G IQF,11.9,11.9
247,BARRIGA SUINA 600G,12.52,12.52
248,PEITO FGO.PCTE KG.,13.17,13.17
249,SOBRECOXA SADIA FGO FAC.AL/CEB/ER 800G,13.17,13.17
250,LINGUIÇA SEARA CALAB.400G,16.9,16.9
251,BARRIGA MM SUÍNA 500G TEMPERADA,18.9,18.9
252,COXINHA+MEIO DA ASA RIVELLI 800G IQF,18.9,18.9
253,PEITO DE FRANGO TROPEIRA DESFIADO 400G UNID,20.79,20.79
254,PEIXE PIRAMUT.POSTA C/P NATUPEIXE 800G,22.98,22.98
255,PEIXE FILE TILAPIA VENTANIA 500G,24.09,24.09
256,ANCHO ADEEL RESFRIADO TEMPERADO,29.9,29.9
257,CORACAO FGO.GRANEL,31.79,31.79
258,MEIO DA ASA PIF PAF SABORES DO MUNDO TEMPERADO 1KG,31.9,31.9
259,CARNE BOVINA CAPA DE CONTRA FILE EMBALADO KG,36.19,36.19
260,CARNE BOVINA LAGARTO EMBALADO KG,36.27,36.27
261,OSSO BUCO MM SUINO,38.39,38.39
262,BACON SAUDALI FAT 1KG,39.9,39.9
263,PEITO FGO SADIA DEF.,40.59,40.59
264,CARNE BOVINA FRALDINHA GRILL ESPECIAL,43.98,43.98
265,PEITO FGO.SEARA DEF LIGHT,54.9,54.9
266,NUGGETS SADIA 300G FGO/QUEIJO,11.99,11.99
267,COXINHA ASA SEARA BD.1K,14.99,14.99
268,C.SUIN.RABINHO,16.39,16.39
269,FILEZ.FGO.SADIA SASSAMI TEMP.1K FIPSS,24.9,24.9
270,PERNIL SUINCO TEMP,27.39,27.39
271,"PAFITOS PIF PAF 1,5KG",40.59,40.59
272,LOMBO SUINCO DEFUMADO FATIADO,43.89,43.89
273,CAMARÃO BEM FRESCO EVISCERADO DESCASCADO 36/40 400G,69.9,69.9
274,C.BOV.CARAPRETA SHORT RIB.ANGUS GOLD,93.39,93.39
275,STEAK PIF PAF 100G TRAD,1.98,1.98
276,CAMARÃO CINZA BUONA PESCA 200G INT.COZ,7.98,7.98
277,LINGUIÇA CERATTI CALABRESA COZIDA DEFUMADA 100G FATIADA,10.99,10.99
278,CARNE BOVINA RABADA ESPETO 600G,16.79,16.79
279,COPA CERATTI 100G FATIADA,19.9,19.9
280,CARNE BOVINA ANGUS COSTELA DESSOSSADA 600G,20.94,20.94
281,LINGUIÇA PIF PAF TOSCANA C/PIMENTA BIQUINHO 600G,25.19,25.19
282,C.SUIN.COZ.PREMIADA FRALDINHA TEMP S/OSS,26.29,26.29
283,ANCHO ADEEL DEFUMADO,31.79,31.79
284,PEIXE FILÉ TILÁPIA BEM FRESCO 800G,38.98,38.98
285,FIGADO FGO PIF PAF 500G,3.99,3.99
286,PEITO FGO CERATTI DEF.100G,7.59,7.59
287,PE DE GALINHA KG,7.69,7.69
288,AUROGGETS AURORA EMPAN.300G FGO,8.99,8.99
289,LOMBO SADIA SUINO 400G CUBOS,9.59,9.59
290,MOCOTÓ 600G,9.83,9.83
291,COXA RIVELLI PACOTE IQF 800G,10.69,10.69
292,CARNE BOVINA DOBRADINHA 600G,11.81,11.81
293,LINGUIÇA SAUDALI CALABRESA 500G,11.99,11.99
294,LINGUIÇA SAUDALI CALABRESA FINA 500G,11.99,11.99
295,LINGUIÇA RIVELLI DE FRANGO KG,13.98,13.98
296,LINGUIÇA TROPEIRA FGO 350G,13.99,13.99
297,LINGUIÇA TROPEIRA CALAB.FINA 400G,14.29,14.29
298,SOBRECOXA PIF PAF CONGELADA 1KG UNID,16.9,16.9
299,LINGUIÇA PERDIGAO PAIO 370G,19.69,19.69
300,CORAÇÃO FRANGO RIVELLI PACOTE 700G,19.9,19.9
301,COXA C/SOB.FRANGO S/OSSO SADIA BAND.1K,19.9,19.9
302,PEIXE FILÉ TILÁPIA BEM FRESCO 400G,19.9,19.9
303,CARNE SUÍNA SALGADA,19.98,19.98
304,PEIXE FILE TILAPIA NATUPEIXE 400G,19.98,19.98
305,CARNE SUINA SADIA COXAO MOLE CONGELADO,20.79,20.79
306,CARNE BOVINA ANGUS COSTELA 600G,21.05,21.05
307,CARNE SUINA RABO SALGADO,21.98,21.98
308,FILE PEITO FGO PERDIGAO 1K FPB01,22.9,22.9
309,PEIXE FILÉ MERLUZA BEM FRESCO 500G,25.9,25.9
310,C.SUIN.SUINCO SOBREPALETA TEMP,26.29,26.29
311,LOMBO SUINCO TEMP,26.29,26.29
312,COSTELA SUINCO TEMPERADA KG,28.49,28.49
313,LINGUIÇA SAUDALI CALABRESA 1KG FATIADA,28.9,28.9
314,BACON SAUDALI 1KG CUBOS,33.9,33.9
315,PICANHA SAUDALI DEFUMADA 400G,37.9,37.9
316,LINGUIÇA TROPEIRA SUINA LTPF,38.39,38.39
317,COSTELA ADELL DEFUM,41.69,41.69
318,"TIRINHA FGO PIF PAF 1,5KG",41.69,41.69
319,"CARNE BOVINA RAQUETE NOVILHA FRISA EMBALADO 1,200KG",54.89,54.89
320,CARNE BOVINA MAMINHA ALCATRA PREMIUM 600G,62.59,62.59
321,CARNE BOVINA BIFE ANCHO PREMIUM 600G,65.89,65.89
322,LOMBO DE SALMÃO BEM FRESCO C/PELE 480G,66.9,66.9
323,CARNE BOVINA ANGUS MIOLO ALCATRA 600G,69.19,69.19
324,CARNE BOVINA ANGUS COWBOY KG,76.89,76.89
325,CARNE BOVINA BABYBEEF PREMIUM 600G,76.89,76.89
326,LEITE LONGA VIDA COTOCHÉS INTEGRAL 1L,4.97,4.97
327,LEITE LONGA VIDA CAMPONESA INTEGRAL 1L,5.39,5.39
328,LEITE LONGA VIDA ITA INTEGRAL 1L,5.19,5.19
329,LEITE LONGA VIDA ITAMBÉ INTEGRAL 1L,5.49,5.49
330,LEITE LONGA VIDA CEMIL INTEGRAL 1L,4.68,4.68
331,LEITE LONGA VIDA CAMPONESA ZERO LACTOSE INTEGRAL 1L,6.29,6.29
332,LEITE LONGA VIDA ITAMBÉ NOLAC INTEGRAL 1L,6.48,6.48
333,LEITE LONGA VIDA ITAMBÉ NOLAC DESNATADO 1L,6.48,6.48
334,LEITE LONGA VIDA CAMPONESA ZERO LACTOSE DESNATADO 1L,6.28,6.28
335,MANTEIGA ITA PT.500G,24.49,24.49
336,LEITE LONGA VIDA CAMPONESA SEMI DESNATADO 1L,5.39,5.39
337,QUEIJO ITAMBE MUSSARELA FATIADA 150G,9.99,9.99
338,LEITE LONGA VIDA ITAMBÉ NATURAL MILK 1L,6.48,6.48
339,IOGURTE ITAMBE CP.170G NATURAL INT,3.39,3.39
340,MANTEIGA ITA PT.200G,9.9,9.9
341,LEITE LONGA VIDA ITAMBÉ NOLAC SEMIDESNATADO 1L,6.48,6.48
342,MANTEIGA CRISTAULAT 500G C/SAL,17.9,17.9
343,MANTEIGA ITAMBE 500G,25.98,25.98
344,IOGURTE DIGUDINHO 110G CHUPETINHA SABORES,0.89,0.89
345,REQ.ITAMBE CREM.250/220G,10.99,10.99
346,IOGURTE ITAMBE POLPA C/6 MOR,5.68,5.68
347,IOGURTE ITAMBE CP.170G NATURAL MILK,3.39,3.39
348,MARG.QUALY 500G S/SAL,11.54,11.54
349,MARGARINA QUALY 500G C/SAL,10.44,10.44
350,REQUEIJÃO PORTO ALEGRE CREM.400G TRAD.,15.9,15.9
351,LEITE EM PÓ ITAMBÉ INTEGRAL INSTANTÂNEO 400G,17.5,17.5
352,MANTEIGA P.ALEGRE 500GR C/SAL,27.05,27.05
353,IOGURTE ITAMBE POLPA C/6 COCO,5.68,5.68
354,MANTEIGA ITAMBE 200G C/SAL,12.53,12.53
355,IOGURTE ITAMBE GREGO 100G INT,2.49,2.49
356,BEBIDA LÁCTEA ITAMBÉ GOODY 540G FRUTAS VERMELHAS/COCO,4.29,4.29
357,REQ.ITA PT.400G,14.59,14.59
358,MANTEIGA COTOCHES 500G,26.99,26.99
359,SALAME AURORA ITALIANO FAT.100G,12.07,12.07
360,IOGURTE ITAMBÉ GREGO 100G BI CAMADA MORANGO,2.49,2.49
361,IOGURT ITAMBÉ GREGO ZERO MORANGO 100G,2.49,2.49
362,IOGURTE NESTLE NINHO 540G,7.49,7.49
363,REQUEIJÃO ITAMBÉ TRADICIONAL POTE 420G,16.99,16.99
364,IOGURTE ITAMBE CP.170G NATURAL DESN,3.39,3.39
365,BEBIDA LÁCTEA BATAVO POLPA MORANGO 540G,5.38,5.38
366,IOGURTE BATAVO NATURAL 170G INT,2.79,2.79
367,LEITE EM PÓ PIRACANJUBA INTEGRAL 400G,19.9,19.9
368,MARG.DELICIA CREM.500G,8.49,8.49
369,LEITE LONGA VIDA ITAMBÉ 10 VITAMINAS 1L,6.48,6.48
370,IOGURTE NESTLE NATURAL 170G INT,3.39,3.39
371,REQ.ITA PT.200G,8.79,8.79
372,IOGURTE ITAMBE 540G KIDS,6.78,6.78
373,IOGURTE TREVINHO 540G MOR/FRUTAS,4.79,4.79
374,LEITE LONGA VIDA CAMPONESA ORIGEM INTEGRAL 1L,5.85,5.85
375,IOGURTE ITAMBE C/BALA 120G TUTI FRUTTI,4.59,4.59
376,LEITE LONGA VIDA ITA DESNATADO 1L,3.87,3.87
377,CREAM CHEESE DANUBIO 150G TRAD,9.99,9.99
378,BEBIDA LÁCTEA BATAVO POLPA MORANGO/ COCO 540G,5.38,5.38
379,IOGURTE PETTI SUISSE COTOCHES 320G MOR,7.25,7.25
380,MARGARINA CLAYBOM CREMOSA 500G C/SAL,6.99,6.99
381,REQUEIJÃO MINAS COLONIAL CREMOSO 350G,13.96,13.96
382,CHAMYTO GO 100G MOR,3.29,3.29
383,LEITE EM PÓ ITAMBÉ INTEGRAL INSTANTÂNEO 400G,17.5,17.5
384,COALHADA ITAMBÉ INTEGRAL 130G,3.29,3.29
385,LEITE LONGA VIDA PORTO ALEGRE INTEGRAL 1L,6.29,6.29
386,PRESUNTO PIF PAF FATIADO 520G,19.9,19.9
387,COALHADA APRECIARE C/GRANOLA 130G,4.29,4.29
388,REQ.COTOCHES 200G TRAD,7.99,7.99
389,MANTEIGA ITAMBE EXTRA 200G C/SAL,12.53,12.53
390,LEITE EM PÓ PIRACANJUBA INSTANTÂNEO 400G,19.9,19.9
391,IOGURTE ITAMBE MILK 500G NAT/INT,8.99,8.99
392,PRES.PERDIGAO VAC.200G FAT.PTFATV,9.99,9.99
393,IOGURTE TREVINHO 540G MOR/COCO,4.79,4.79
394,REQ.TIROLEZ 200G TRAD,7.99,7.99
395,IOGURTE APRECIARE GREGO 100G FLOCOS,2.19,2.19
396,MARG.QUALY 1K C/SAL,22.99,22.99
397,LEITE EM PÓ ITAMBÉ INTEGRAL INSTANTÂNEO 400G,18.98,18.98
398,MARG.VIGOR 500G C/SAL,10.99,10.99
399,IOGURTE APRECIARE 0 ACUCAR/GOR 540G MOR,7.69,7.69
400,MANTEIGA P.ALEGRE 200G,9.98,9.98
401,IOGURTE BATAVO PED.500G MOR,7.99,7.99
402,COALHADA ITAMBÉ DESNATADA LIGHT 130G,3.29,3.29
403,LEITE LONGA VIDA NINHO VITAMINA C SEMI DESNATADO 1L,5.98,5.98
404,CR.P.ALEGRE RICOTA 200G,8.99,8.99
405,BEBIDA LÁCTEA ITAMBE GOODY 540G MOR,4.29,4.29
406,REQUEIJÃO ITAMBÉ LIGHT 220G,12.64,12.64
407,LEITE EM PÓ INSTANTÂNEO ITAMBÉ 800G,37.9,37.9
